GeoFips;GeoName;LineCode;Description;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
24020;Glens Falls, NY (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);4618177;4703974;4920930;5235771;5248588;5221671;5217831;5537458;5817304;5908876;5813406;5908075;5890236;5933977;6068672;6029276;6115481;6111027;7345987;7231246;7550508;6888671;7018817
24020;Glens Falls, NY (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;75.516;76.919;80.467;85.615;85.825;85.384;85.322;90.548;95.124;96.622;95.060;96.609;96.317;97.032;99.235;98.590;100.000;99.927;120.121;118.245;123.465;112.643;114.771
24020;Glens Falls, NY (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);3288373;3418579;3639567;3971856;4097635;4226034;4349215;4689405;5053098;5168293;5162306;5361362;5458574;5601085;5861117;5921845;6115481;6245365;7669704;7711839;8388139;8193212;8717091
24140;Goldsboro, NC (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);4610036;4435694;4340645;4558494;4625302;4738767;4759272;4846649;4754024;4892850;4694316;4715040;4859488;4741171;4807226;4851709;4893997;4869720;4865324;4753242;4988171;5039189;4989254
24140;Goldsboro, NC (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;94.198;90.635;88.693;93.145;94.510;96.828;97.247;99.033;97.140;99.977;95.920;96.343;99.295;96.877;98.227;99.136;100.000;99.504;99.414;97.124;101.924;102.967;101.946
24140;Goldsboro, NC (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);3288713;3248354;3237210;3465705;3625533;3812677;3923107;4102188;4170278;4334009;4242992;4375582;4608492;4587558;4707756;4780519;4893997;4973001;5089497;5105174;5660154;6146368;6339867
24220;Grand Forks, ND-MN (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);3837668;4011476;4322357;4189330;4304646;4534392;4538506;4812291;4632202;4749830;4811993;5174768;5246637;5203540;5289062;5412906;5409304;5431145;5469819;5321907;5475646;5420334;5383923
24220;Grand Forks, ND-MN (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;70.946;74.159;79.906;77.447;79.579;83.826;83.902;88.963;85.634;87.809;88.958;95.664;96.993;96.196;97.777;100.067;100.000;100.404;101.119;98.384;101.226;100.204;99.531
24220;Grand Forks, ND-MN (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);2612615;2798590;3098751;3110038;3286708;3572042;3736017;4045711;3944827;4095550;4259455;4700767;4889411;4930981;5130398;5329236;5409304;5542611;5723381;5714641;6206678;6643369;6878157
24260;Grand Island, NE (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);2786920;2868115;3043835;3115005;3362426;3507206;3509617;3596396;3633236;3791357;3856471;3968306;4180016;4154755;4165247;4232127;4050138;4106450;4116242;4057195;4476132;4447390;4635163
24260;Grand Island, NE (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;68.811;70.815;75.154;76.911;83.020;86.595;86.654;88.797;89.706;93.611;95.218;97.980;103.207;102.583;102.842;104.493;100.000;101.390;101.632;100.174;110.518;109.808;114.445
24260;Grand Island, NE (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);1981894;2080162;2248603;2368133;2605508;2784382;2892052;3040737;3165463;3329370;3486296;3699070;4004016;4034696;4092971;4183603;4050138;4176787;4297641;4365208;5076615;5432830;5979384
24300;Grand Junction, CO (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);4668891;4811522;4945914;5115063;5445558;5791353;6451522;7032903;6479489;6126631;6206524;6104794;6088924;6237721;6151499;6022330;6404009;6686313;6815198;6608274;6930925;7177634;7367394
24300;Grand Junction, CO (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;72.906;75.133;77.232;79.873;85.034;90.433;100.742;109.820;101.179;95.669;96.916;95.328;95.080;97.403;96.057;94.040;100.000;104.408;106.421;103.190;108.228;112.080;115.043
24300;Grand Junction, CO (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);3326140;3508170;3680045;3913942;4324127;4781760;5487124;6144738;5662868;5409593;5586261;5623296;5712825;5967251;5961466;5912228;6404009;6815501;7104317;7013128;7636469;8541839;9147468
24340;Grand Rapids-Kentwood, MI (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);45952119;47380768;48764608;50384156;51794970;51354300;51562860;49823286;46530151;48566464;49783357;50975300;52334576;54164091;56543645;58005353;58890732;60849854;61303421;60063912;64204641;65462466;66215291
24340;Grand Rapids-Kentwood, MI (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;78.029;80.455;82.805;85.555;87.951;87.203;87.557;84.603;79.011;82.469;84.535;86.559;88.867;91.974;96.015;98.497;100.000;103.327;104.097;101.992;109.023;111.159;112.438
24340;Grand Rapids-Kentwood, MI (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);35236466;36830245;38196724;40045327;42019911;42547631;43596904;42656846;41520185;43162768;44706840;46905965;48927468;51543972;55201870;57477593;58890732;61833918;63752833;63805938;70270406;76781903;82311400
24420;Grants Pass, OR (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);1889705;1984797;2086294;2229155;2323693;2348744;2339082;2256917;2197044;2195188;2200709;2220716;2243999;2285479;2441178;2467631;2650085;2764830;2949509;2911287;3062153;2950786;3094718
24420;Grants Pass, OR (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;71.307;74.896;78.726;84.116;87.684;88.629;88.264;85.164;82.905;82.835;83.043;83.798;84.676;86.242;92.117;93.115;100.000;104.330;111.299;109.856;115.549;111.347;116.778
24420;Grants Pass, OR (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);1384033;1485399;1584351;1736132;1860083;1936833;1973664;1928576;1918982;1926409;1952700;2015476;2078006;2159314;2361714;2431902;2650085;2821497;3079641;3137397;3452150;3531190;3877152
24500;Great Falls, MT (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);2938218;3025203;3051457;3185771;3414676;3376737;3451644;3385188;3370900;3483756;3513148;3532650;3466404;3453839;3560168;3563143;3715757;3765477;3717543;3660574;3791808;4051275;4179787
24500;Great Falls, MT (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;79.075;81.416;82.122;85.737;91.897;90.876;92.892;91.104;90.719;93.756;94.547;95.072;93.289;92.951;95.813;95.893;100.000;101.338;100.048;98.515;102.047;109.030;112.488
24500;Great Falls, MT (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);2018269;2129282;2205669;2375544;2656728;2736179;2898654;2883995;2913362;3058435;3180591;3273959;3256196;3306686;3462744;3485955;3715757;3903335;3911178;3910051;4299481;5028289;5345805
24540;Greeley, CO (Metropolitan Statistical Area) *;1;Real GDP (thousands of chained 2017 dollars);6635035;6583828;6830550;7358146;7954342;8137116;8509941;9009636;9154763;9486468;9862891;10835883;12241367;14817673;16724499;17346759;18534036;20592662;21737461;19906701;20409798;19168541;22705689
24540;Greeley, CO (Metropolitan Statistical Area) *;2;Chain-type quantity indexes for real GDP;35.799;35.523;36.854;39.701;42.917;43.904;45.915;48.611;49.394;51.184;53.215;58.465;66.048;79.948;90.237;93.594;100.000;111.107;117.284;107.406;110.121;103.423;122.508
24540;Greeley, CO (Metropolitan Statistical Area) *;3;Current-dollar GDP (thousands of current dollars);5691555;5679394;6138687;6925448;7893591;8325843;9064965;10173152;9502594;10287517;11239384;12212115;14286773;17334854;15944835;15912579;18534036;21993338;21657738;17805698;23654351;28403684;28181144
24580;Green Bay, WI (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);14854324;15209618;15710738;16212931;16503757;16772734;16955372;16936704;16364293;17230032;17627876;18110221;18161438;19298968;19835345;20039250;20005038;20648388;20722458;20142751;20534007;20827740;21092915
24580;Green Bay, WI (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;74.253;76.029;78.534;81.044;82.498;83.843;84.756;84.662;81.801;86.128;88.117;90.528;90.784;96.471;99.152;100.171;100.000;103.216;103.586;100.688;102.644;104.112;105.438
24580;Green Bay, WI (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);10921906;11368459;11909622;12598629;13155346;13803531;14333804;14581632;14606471;15440344;16051085;16837845;17203467;18551402;19400840;19812311;20005038;21034557;21509671;21376346;22560302;24548192;26276686
24660;Greensboro-High Point, NC (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);37001807;38020577;37983508;37675075;38724521;40345419;40450881;41098830;40333351;40873854;41475662;39565327;40597044;40440742;41466412;41019892;41215571;41409745;40962026;39491075;41075879;42232267;42453281
24660;Greensboro-High Point, NC (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;89.776;92.248;92.158;91.410;93.956;97.889;98.145;99.717;97.859;99.171;100.631;95.996;98.499;98.120;100.609;99.525;100.000;100.471;99.385;95.816;99.661;102.467;103.003
24660;Greensboro-High Point, NC (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);27180893;28417608;28674804;28902443;30440776;32516878;33222381;34506193;35375587;35829299;36971732;36284486;37768444;38352636;40338775;40574661;41215571;42186533;42679694;42059596;45377428;50006361;52925956
24780;Greenville, NC (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);6083009;6041848;6020576;6216204;6731287;7290238;7590191;7635383;7916219;8167868;8242236;7878444;8372125;8630020;9382802;9395392;9658131;9399113;9256380;8957371;9212531;9427166;9691704
24780;Greenville, NC (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;62.983;62.557;62.337;64.362;69.696;75.483;78.589;79.057;81.964;84.570;85.340;81.573;86.685;89.355;97.149;97.280;100.000;97.318;95.840;92.744;95.386;97.609;100.348
24780;Greenville, NC (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);4181974;4252097;4312092;4565099;5086998;5671246;6068075;6282318;6787314;7044986;7230551;7126614;7726373;8150005;9130325;9338498;9658131;9552881;9628476;9649518;10250809;10952953;11865912
24860;Greenville-Anderson, SC (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);34588985;36197594;37550526;34528018;35022783;34915987;36360826;36186884;34183739;35428854;36946081;37427771;38763695;40154116;41809435;42980339;43798842;45521410;46486146;45159656;47477661;49411335;50797835
24860;Greenville-Anderson, SC (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;78.972;82.645;85.734;78.833;79.963;79.719;83.018;82.621;78.047;80.890;84.354;85.454;88.504;91.678;95.458;98.131;100.000;103.933;106.136;103.107;108.399;112.814;115.980
24860;Greenville-Anderson, SC (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);25851353;27452686;28599989;26636312;27709006;28520195;30408282;30761945;30152652;31205789;32961568;34193111;36057688;38039412;40739900;42488891;43798842;46398619;48477074;48071086;52279620;58462587;63357431
25060;Gulfport-Biloxi, MS (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);15187161;15218907;16420858;16471716;17043901;17626821;22050714;19754148;18572030;18518340;17566359;18009326;16591392;17463492;16952658;17314958;17329568;16998219;17580247;17879941;18741947;18547056;19381800
25060;Gulfport-Biloxi, MS (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;87.637;87.820;94.756;95.050;98.352;101.715;127.243;113.991;107.170;106.860;101.366;103.923;95.740;100.773;97.825;99.916;100.000;98.088;101.447;103.176;108.150;107.025;111.842
25060;Gulfport-Biloxi, MS (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);10663369;10901910;12122363;12529295;13606699;14720689;18991416;17212553;16406136;16559584;16317546;17191961;15844728;16985817;16684650;16763045;17329568;17807159;18442343;18431230;20993482;23301159;24668587
25180;Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);8328511;8537984;8728943;9211498;9524960;9922077;9977770;9919295;9591126;9776408;10024259;10211390;10314944;10446402;10525007;11015848;11326919;11663887;11478956;10940782;11645353;11618276;12014140
25180;Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;73.528;75.378;77.064;81.324;84.091;87.597;88.089;87.573;84.676;86.311;88.499;90.152;91.066;92.226;92.920;97.254;100.000;102.975;101.342;96.591;102.811;102.572;106.067
25180;Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);6007137;6286830;6539309;7053329;7509213;8086128;8359245;8454327;8369444;8575087;8920269;9293315;9560177;9867365;10186925;10856273;11326919;11908350;12022811;11741126;13068972;14059926;15286099
25220;Hammond, LA (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);2563873;2668478;2905112;3185566;3534614;4098046;3893402;4027807;3832285;4076328;4565305;4141898;3870777;3858728;3637806;3782194;4086210;4096259;4352843;4240458;4437179;4487376;4756791
25220;Hammond, LA (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;62.745;65.304;71.096;77.959;86.501;100.290;95.281;98.571;93.786;99.758;111.725;101.363;94.728;94.433;89.026;92.560;100.000;100.246;106.525;103.775;108.589;109.818;116.411
25220;Hammond, LA (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);1755522;1858691;2073899;2355303;2759937;3350688;3308232;3446350;3273870;3550371;4168669;3893553;3658409;3702660;3543681;3700123;4086210;4261035;4558315;4477917;5042148;5688836;6219912
25260;Hanford-Corcoran, CA (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);4390062;4655085;5139149;5394188;5647094;5257435;6129314;5479024;4937710;5065402;5799747;5257986;5247463;5678366;5721626;6065609;6443298;6336899;6457601;6531692;6604670;6868202;7041297
25260;Hanford-Corcoran, CA (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;68.134;72.247;79.760;83.718;87.643;81.595;95.127;85.034;76.633;78.615;90.012;81.604;81.441;88.128;88.800;94.138;100.000;98.349;100.222;101.372;102.504;106.595;109.281
25260;Hanford-Corcoran, CA (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);3028879;3275899;3752699;4139750;4328421;4127508;5116087;4686478;4322813;4513397;5392340;5008802;5146267;5621380;5630251;5935795;6443298;6425036;6675155;6920103;7516244;8428438;8873931
25420;Harrisburg-Carlisle, PA (Metropolitan Statistical Area);1;Real GDP (thousands of chained 2017 dollars);29452258;30119179;31208619;32445063;33035697;33391778;34157643;34225413;33115809;33775540;34591709;35212412;36120391;37283928;38272320;38454881;38684588;39391581;40601043;38629293;40625492;41093042;41591153
25420;Harrisburg-Carlisle, PA (Metropolitan Statistical Area);2;Chain-type quantity indexes for real GDP;76.134;77.858;80.675;83.871;85.398;86.318;88.298;88.473;85.605;87.310;89.420;91.024;93.372;96.379;98.934;99.406;100.000;101.828;104.954;99.857;105.017;106.226;107.513
25420;Harrisburg-Carlisle, PA (Metropolitan Statistical Area);3;Current-dollar GDP (thousands of current dollars);21482023;22469167;23710437;25359053;26547305;27713706;29163381;29763558;29546285;30307781;31455312;32665040;34024445;35689717;37383623;38043394;38684588;40241497;42261760;41129318;44649441;47954500;50902418
25500;Harrisonburg, VA (Metropolitan Statistical Area) *;1;Real GDP (thousands of chained 2017 dollars);7377572;6411999;6335415;6478482;6848541;6933455;6982241;6965570;7340111;7859631;7906064;8050976;8320446;7961219;7751051;7467012;7664982;7859692;7986941;7595563;8283646;8627419;8287227
25500;Harrisonburg, VA (Metropolitan Statistical Area) *;2;Chain-type quantity indexes for real GDP;96.250;83.653;82.654;84.521;89.348;90.456;91.093;90.875;95.762;102.539;103.145;105.036;108.551;103.865;101.123;97.417;100.000;102.540;104.200;99.094;108.071;112.556;108.118
25500;Harrisonburg, VA (Metropolitan Statistical Area) *;3;Current-dollar GDP (thousands of current dollars);5471654;4899160;4861552;5025910;5404040;5559075;5731005;5903514;6545771;7004423;7102673;7505765;7842935;7649061;7600033;7421972;7664982;7941493;8267087;8098717;9146228;10133342;10348301
